t,lowlevel_cnt,policy_run_steps,warmup,L_hip_pitch,L_hip_roll,L_hip_yaw,L_knee,L_ankle_pitch,L_ankle_roll,R_hip_pitch,R_hip_roll,R_hip_yaw,R_knee,R_ankle_pitch,R_ankle_roll
9.040000,9040,9040,0,-0.70577842,-1.27148890,-1.80740929,0.31983528,-0.20418674,1.24503756,-1.32549620,0.31512058,0.08741112,2.31639838,-0.13397168,1.05675602
9.050000,9050,9050,0,-0.68778139,-1.33148348,-1.73567665,0.27034524,-0.11416452,1.24125564,-1.27727973,0.35981563,0.09688510,2.20031309,-0.22106951,0.93914330
9.060000,9060,9060,0,-0.73263222,-1.52591109,-1.66010714,0.22787793,-0.08462959,1.28784466,-1.31659436,0.51731229,0.08867361,2.21580887,-0.27073592,0.82897186
9.070000,9070,9070,0,-0.74214947,-1.72457528,-1.59713817,0.22436748,-0.06582450,1.32263994,-1.34806037,0.57239783,0.12464570,2.26257396,-0.28374296,0.71199381
9.080000,9080,9080,0,-0.73265094,-1.79083323,-1.54890394,0.24775127,0.01311392,1.30874324,-1.34437478,0.52177465,0.10368712,2.29106641,-0.28926575,0.61550558
9.090000,9090,9090,0,-0.78065556,-1.75168121,-1.50330305,0.24727333,0.13511717,1.30148435,-1.34840488,0.46845874,0.01267968,2.27111793,-0.28690568,0.53412962
9.100000,9100,9100,0,-0.89397085,-1.61416197,-1.41830420,0.20524982,0.21843678,1.28684425,-1.37118709,0.52133107,-0.08410992,2.18263888,-0.29745266,0.50409150
9.110000,9110,9110,0,-0.99692363,-1.47965097,-1.37641048,0.10853916,0.29104871,1.24643147,-1.36975312,0.54771709,-0.10699601,2.11444545,-0.34921581,0.50360286
9.120000,9120,9120,0,-1.04750359,-1.40519774,-1.37391698,0.07024284,0.34355527,1.18102241,-1.36650598,0.55707562,-0.10881038,2.03713965,-0.39906392,0.48563993
9.130000,9130,9130,0,-1.07234776,-1.37412047,-1.34509635,0.05298813,0.39540911,1.14186800,-1.35040641,0.52603769,-0.12772368,1.92979062,-0.42737168,0.41803479
9.140000,9140,9140,0,-1.08988702,-1.34584808,-1.27365601,0.02883785,0.43414062,1.11934781,-1.32164752,0.48686668,-0.15646304,1.79174101,-0.44268140,0.32310936
9.150000,9150,9150,0,-1.09339881,-1.29587007,-1.18861079,-0.01309688,0.40470135,1.09994471,-1.28314555,0.47445694,-0.16796972,1.64292574,-0.45518482,0.21742019
9.160000,9160,9160,0,-1.07203782,-1.25484490,-1.10625815,-0.04388114,0.36341107,1.07224715,-1.22676635,0.44210190,-0.16736551,1.48806179,-0.45110908,0.10230732
9.170000,9170,9170,0,-1.03751373,-1.20103586,-1.01078784,-0.06298483,0.30449265,1.02798116,-1.16569030,0.39186883,-0.17830540,1.30913997,-0.43706024,-0.02255827
9.180000,9180,9180,0,-0.99137437,-1.14803922,-0.91191292,-0.07091158,0.23615634,0.96766382,-1.09685791,0.32803926,-0.18828170,1.08923161,-0.42471927,-0.16087462
9.190000,9190,9190,0,-0.94721484,-1.08102345,-0.78033531,-0.07220163,0.15223217,0.87643647,-1.02026403,0.26132461,-0.20952235,0.83980894,-0.41736782,-0.31615156
9.200000,9200,9200,0,-0.91212994,-0.99233574,-0.63754237,-0.07999744,0.08048070,0.75016016,-0.93153894,0.18557908,-0.23604962,0.55632806,-0.40358573,-0.50541437
9.210000,9210,9210,0,-0.88113517,-0.87320954,-0.46622351,-0.08918174,0.00919542,0.56839603,-0.82476407,0.09125854,-0.28281775,0.20898044,-0.38136208,-0.74666083
9.220000,9220,9220,0,-0.83165532,-0.72587144,-0.26624578,-0.11489888,-0.08619722,0.32757315,-0.69087851,-0.00661296,-0.31759402,-0.22577535,-0.38131180,-1.04703379
9.230000,9230,9230,0,-0.77066165,-0.53188169,-0.02801449,-0.15701945,-0.20712918,-0.01081253,-0.54301941,-0.09093274,-0.30269668,-0.76135552,-0.40045148,-1.39273095
9.240000,9240,9240,0,-0.73659068,-0.29118103,0.22895139,-0.24067831,-0.27933189,-0.51228136,-0.38782689,-0.13435516,-0.13378417,-1.36950064,-0.44812667,-1.73196077
9.250000,9250,9250,0,-0.64118779,0.03551269,0.39461872,-0.47178522,-0.24897543,-1.29813099,-0.17706954,-0.09110142,0.46448547,-1.87466550,-0.49661279,-1.93604851
9.260000,9260,9260,0,-0.20118584,0.62925249,0.40127742,-1.05646038,-0.03791050,-2.21298122,0.22668022,0.07701270,1.43199313,-1.88258398,-0.40081549,-1.98478341
9.270000,9270,9270,0,0.33090919,1.01771379,0.39164788,-1.73015809,-0.13294843,-2.74765944,0.64294255,0.35376233,2.14544678,-1.58681881,-0.26522830,-1.91666877
9.280000,9280,9280,0,0.72986794,0.96688837,0.30503786,-2.22424936,-0.40148520,-2.87730455,0.87286597,0.65160453,2.49779367,-1.32078350,-0.08600773,-1.88704050
9.290000,9290,9290,0,0.95321029,0.77700460,0.13316250,-2.57942152,-0.62711388,-2.79963708,0.95110440,1.00671387,2.59488487,-1.05745256,0.08659099,-1.86059630
9.300000,9300,9300,0,1.07874274,0.50684500,-0.02394146,-2.83092594,-0.71141094,-2.65763617,0.93777645,1.37802434,2.58240533,-0.84298640,0.16829740,-1.80726242
9.310000,9310,9310,0,1.14222097,0.23423709,-0.12539774,-2.98257065,-0.72045428,-2.51265836,0.88957942,1.68220472,2.53021121,-0.68285412,0.22792076,-1.75626147
9.320000,9320,9320,0,1.16745794,0.00573082,-0.21039456,-3.02780581,-0.68428999,-2.36608362,0.81635255,1.92609787,2.44860888,-0.57174647,0.28232527,-1.70967758
9.330000,9330,9330,0,1.17983401,-0.18080311,-0.26743567,-2.99017429,-0.60837495,-2.26963806,0.74215287,2.09262395,2.31690407,-0.51372945,0.28326666,-1.67044663
9.340000,9340,9340,0,1.17139459,-0.29791439,-0.27984917,-2.87762356,-0.49587303,-2.23418665,0.66416925,2.15973616,2.13181353,-0.52317643,0.23031221,-1.62245679
9.350000,9350,9350,0,1.13155735,-0.34913242,-0.26967198,-2.73147821,-0.36025223,-2.24394703,0.57823920,2.14880610,1.93858242,-0.58084887,0.14313231,-1.56466365
9.360000,9360,9360,0,1.07436109,-0.34828728,-0.24342293,-2.54207230,-0.25326151,-2.26026821,0.50744933,2.11215591,1.75197196,-0.64808214,0.05405830,-1.51183891
9.370000,9370,9370,0,1.02241468,-0.29549938,-0.22434741,-2.36332226,-0.20518893,-2.25047445,0.46211901,2.07952857,1.59070134,-0.69150400,0.01080345,-1.46964991
9.380000,9380,9380,0,0.98165554,-0.22472696,-0.20302153,-2.25924945,-0.17231652,-2.22663212,0.43865582,2.09288406,1.47530282,-0.70575523,0.01401286,-1.44039893
9.390000,9390,9390,0,0.97153217,-0.21678780,-0.14430350,-2.21050453,-0.11537891,-2.22224140,0.45151868,2.10158801,1.38863635,-0.71617210,0.02897792,-1.41348243
9.400000,9400,9400,0,0.98518115,-0.25171226,-0.05483258,-2.20743465,-0.06590205,-2.23448992,0.48338160,2.08102536,1.29747391,-0.73977709,0.05051451,-1.38618433
9.410000,9410,9410,0,1.01205218,-0.28017271,0.00495985,-2.25565529,-0.07272642,-2.25224686,0.53045112,2.03388023,1.22315991,-0.74768889,0.10613237,-1.36911523
9.420000,9420,9420,0,1.04944551,-0.29049426,0.01446929,-2.31204820,-0.10269237,-2.26061869,0.58802748,1.96962023,1.18053710,-0.73483694,0.17907737,-1.35881186
9.430000,9430,9430,0,1.08344722,-0.29715830,0.01834494,-2.33863974,-0.13023698,-2.25959301,0.64508390,1.89687884,1.15836263,-0.71848220,0.22928999,-1.35182405
9.440000,9440,9440,0,1.09922361,-0.29205066,0.02403348,-2.31624651,-0.15269300,-2.24884772,0.69417167,1.82068431,1.13540220,-0.70659959,0.25225621,-1.34439194
9.450000,9450,9450,0,1.09611416,-0.28527391,0.03857908,-2.24266791,-0.16560969,-2.22757888,0.73535043,1.74325883,1.10325933,-0.69881457,0.25398743,-1.32980990
9.460000,9460,9460,0,1.07731128,-0.27520472,0.05142152,-2.12852979,-0.17419371,-2.19472742,0.76996243,1.66960037,1.05828857,-0.69181842,0.24873631,-1.30770683
9.470000,9470,9470,0,1.04537487,-0.26438427,0.06288153,-1.97635055,-0.17837572,-2.15206909,0.79925758,1.59990966,1.00191069,-0.68326926,0.23831742,-1.28106654
9.480000,9480,9480,0,0.99999195,-0.24912207,0.07774639,-1.78817344,-0.17533597,-2.10032248,0.81941116,1.53217769,0.94030029,-0.67108250,0.21981071,-1.24906981
9.490000,9490,9490,0,0.94467020,-0.22166441,0.10057870,-1.57232797,-0.16589475,-2.03747392,0.83092004,1.46390104,0.87281460,-0.65468276,0.19269519,-1.21060467
9.500000,9500,9500,0,0.88382393,-0.17950828,0.13524362,-1.33443964,-0.14998221,-1.96241724,0.83599114,1.38986707,0.79643232,-0.63301283,0.15627931,-1.16294217
9.510000,9510,9510,0,0.81752568,-0.12164293,0.17798927,-1.07785988,-0.13297865,-1.87373543,0.83268732,1.30784833,0.71748382,-0.60161644,0.11660753,-1.10570574
9.520000,9520,9520,0,0.74730277,-0.05430950,0.22433448,-0.79484499,-0.11852407,-1.76943517,0.82244653,1.21380270,0.62821931,-0.55875254,0.08046310,-1.03507710
9.530000,9530,9530,0,0.67270297,0.01859975,0.27101609,-0.46994758,-0.10951098,-1.64622080,0.80813760,1.08839667,0.51384920,-0.50219178,0.04557436,-0.94394338
9.540000,9540,9540,0,0.59174758,0.09861207,0.32469618,-0.10505965,-0.10531937,-1.50618064,0.79026800,0.92880905,0.36659834,-0.44172090,0.00697403,-0.82556844
9.550000,9550,9550,0,0.49950889,0.18070590,0.38204646,0.29787076,-0.11083721,-1.34718931,0.76764423,0.74903691,0.17684655,-0.38867116,-0.04814382,-0.65473592
9.560000,9560,9560,0,0.38059255,0.25917196,0.42658573,0.74112141,-0.13660875,-1.16391182,0.73628610,0.57166266,-0.07952365,-0.36120623,-0.16714729,-0.35717827
9.570000,9570,9570,0,0.19589575,0.30505133,0.41060629,1.25213552,-0.16496328,-0.94059390,0.73590291,0.42432284,-0.44954470,-0.39521772,-0.42853385,0.25674522
9.580000,9580,9580,0,-0.01440747,0.28450516,0.14601001,1.80982423,-0.21600726,-0.59507471,0.73857713,0.08037506,-0.91230148,-0.35567361,-0.77291507,1.24028301
9.590000,9590,9590,0,-0.28973991,0.02630128,-0.57508463,2.17425704,-0.35357487,-0.09640285,0.48286352,-0.54697573,-1.20958233,0.12295552,-0.88451231,2.56438899
9.600000,9600,9600,0,-0.43859032,-0.40427411,-1.70609426,1.67843318,-0.52069283,0.35478288,-0.09229990,-1.28083873,-0.90731132,1.53794754,-0.17642410,3.26572967
9.610000,9610,9610,0,-0.48950079,-0.91396052,-2.34676456,1.13639259,-0.87580210,0.60155004,-0.78492141,-1.27803326,-0.51250046,2.57889318,0.40179363,2.57196236
9.620000,9620,9620,0,-0.58223534,-1.28341186,-2.55567670,0.84379506,-0.96422142,0.84402770,-1.23711181,-0.66756392,-0.24807306,2.96381235,0.42942715,1.60905337
9.630000,9630,9630,0,-0.74068904,-1.47183013,-2.44874024,0.66806728,-0.77675235,1.13046503,-1.38552308,-0.02120066,-0.09601080,3.06778669,0.23527364,1.40796304
9.640000,9640,9640,0,-0.82673001,-1.49973869,-2.43414950,0.51331484,-0.52871174,1.31350875,-1.47066808,0.19918318,-0.04831995,3.12646294,0.14786303,1.35225093
9.650000,9650,9650,0,-0.86696118,-1.47332478,-2.37154794,0.38705859,-0.36916649,1.37357628,-1.52027166,0.24246213,-0.04290064,3.06295109,0.06777307,1.33427954
9.660000,9660,9660,0,-0.85072666,-1.39838004,-2.20276213,0.32290289,-0.28277373,1.34393358,-1.50073171,0.28933907,-0.01657482,2.86369848,-0.00178617,1.27374148
9.670000,9670,9670,0,-0.77608782,-1.32540047,-1.98834157,0.34539598,-0.24693102,1.28452277,-1.41684926,0.31495467,0.01531772,2.56127214,-0.04662048,1.17282212
9.680000,9680,9680,0,-0.70577854,-1.27148867,-1.80740941,0.31983516,-0.20418644,1.24503756,-1.32549620,0.31512073,0.08741121,2.31639838,-0.13397183,1.05675602
9.690000,9690,9690,0,-0.68778139,-1.33148360,-1.73567665,0.27034524,-0.11416452,1.24125552,-1.27727962,0.35981551,0.09688519,2.20031309,-0.22106956,0.93914318
9.700000,9700,9700,0,-0.73263222,-1.52591097,-1.66010714,0.22787787,-0.08462965,1.28784466,-1.31659460,0.51731241,0.08867358,2.21580887,-0.27073601,0.82897186
9.710000,9710,9710,0,-0.74214953,-1.72457504,-1.59713805,0.22436751,-0.06582426,1.32263994,-1.34806025,0.57239783,0.12464558,2.26257396,-0.28374302,0.71199369
9.720000,9720,9720,0,-0.73265105,-1.79083323,-1.54890394,0.24775113,0.01311404,1.30874324,-1.34437478,0.52177453,0.10368700,2.29106617,-0.28926584,0.61550558
9.730000,9730,9730,0,-0.78065544,-1.75168145,-1.50330305,0.24727347,0.13511723,1.30148435,-1.34840488,0.46845856,0.01267986,2.27111793,-0.28690562,0.53412974
9.740000,9740,9740,0,-0.89397079,-1.61416185,-1.41830409,0.20524968,0.21843648,1.28684425,-1.37118721,0.52133143,-0.08410986,2.18263888,-0.29745263,0.50409138
9.750000,9750,9750,0,-0.99692369,-1.47965097,-1.37641037,0.10853920,0.29104882,1.24643147,-1.36975312,0.54771709,-0.10699607,2.11444569,-0.34921578,0.50360298
9.760000,9760,9760,0,-1.04750359,-1.40519810,-1.37391698,0.07024287,0.34355545,1.18102252,-1.36650586,0.55707586,-0.10881050,2.03713965,-0.39906403,0.48563999
9.770000,9770,9770,0,-1.07234788,-1.37412047,-1.34509635,0.05298822,0.39540905,1.14186811,-1.35040653,0.52603722,-0.12772359,1.92979062,-0.42737156,0.41803479
9.780000,9780,9780,0,-1.08988690,-1.34584785,-1.27365589,0.02883782,0.43414056,1.11934769,-1.32164764,0.48686650,-0.15646301,1.79174125,-0.44268137,0.32310954
9.790000,9790,9790,0,-1.09339881,-1.29587007,-1.18861079,-0.01309697,0.40470135,1.09994483,-1.28314567,0.47445723,-0.16796963,1.64292586,-0.45518500,0.21742031
9.800000,9800,9800,0,-1.07203794,-1.25484478,-1.10625792,-0.04388108,0.36341137,1.07224739,-1.22676623,0.44210163,-0.16736557,1.48806179,-0.45110902,0.10230747
9.810000,9810,9810,0,-1.03751373,-1.20103550,-1.01078796,-0.06298483,0.30449271,1.02798104,-1.16569030,0.39186892,-0.17830543,1.30913997,-0.43706024,-0.02255821
9.820000,9820,9820,0,-0.99137431,-1.14803946,-0.91191292,-0.07091150,0.23615646,0.96766388,-1.09685779,0.32803920,-0.18828170,1.08923173,-0.42471924,-0.16087466
9.830000,9830,9830,0,-0.94721502,-1.08102345,-0.78033519,-0.07220178,0.15223229,0.87643647,-1.02026403,0.26132444,-0.20952247,0.83980894,-0.41736776,-0.31615147
